,daily_return
2005-11-30,0.043542226182618375
2005-12-01,0.03608107939869606
2005-12-02,-0.008609507811972962
2005-12-05,-0.006432024756890884
2005-12-06,0.004365909663750552
2005-12-07,-0.016756235004952602
2005-12-08,0.004485650411185591
2005-12-09,0.012815134246002611
2005-12-12,0.0008778457058252689
2005-12-13,-0.006109102007925984
2005-12-14,-0.008200966890658771
2005-12-15,-0.021654496969525507
2005-12-16,-0.0023545189760767558
2005-12-19,-0.012038611018349805
2005-12-20,-0.011012538885911853
2005-12-21,0.010288758068960489
2005-12-22,0.01227016024259365
2005-12-23,-0.0009380335383103804
2005-12-27,-0.011020850243348194
2005-12-28,0.0019779838110713394
2005-12-29,0.00021353235515586896
2005-12-30,-0.005153252077015704
2006-01-03,0.016510580884267892
2006-01-04,0.022729226367601864
2006-01-05,0.01315855320230074
2006-01-06,0.019470926771526936
2006-01-09,0.018280412482328017
2006-01-10,0.0025585802806317626
2006-01-11,0.03406022842499651
2006-01-12,-0.009899929433671652
2006-01-13,0.0010753965273858535
2006-01-17,-0.0013774955860115109
2006-01-18,0.005462135831560705
2006-01-19,0.024809742912956942
2006-01-20,-0.020326186936676614
2006-01-23,0.00035868388730697805
2006-01-24,0.038694231296435656
2006-01-25,0.00442404383837373
2006-01-26,0.008922531919677798
2006-01-27,-0.016110429096439748
2006-01-30,-0.00478559760689909
2006-01-31,0.002179929508535081
2006-02-01,0.017242414422586047
2006-02-02,-0.02023349794758571
2006-02-03,-0.020275390395143394
2006-02-06,0.017352747264371953
2006-02-07,-0.015525208304437514
2006-02-08,0.021421532360111357
2006-02-09,0.0030463111979410814
2006-02-10,-0.007689097473156505
2006-02-13,-0.0053536732981046735
2006-02-14,0.003663328904824156
2006-02-15,0.012353877454498582
2006-02-16,0.01309769329672045
2006-02-17,0.003865427583416411
2006-02-21,-0.015177975237886868
2006-02-22,0.00785860994666631
2006-02-23,-0.0029392879521474235
2006-02-24,-0.00482869486016082
2006-02-27,0.003857068901156129
2006-02-28,-0.0087878479678965
2006-03-01,0.03185735444864394
2006-03-02,0.006334505430975516
2006-03-03,0.00022024343535264902
2006-03-06,-0.006310392790967522
2006-03-07,-0.021353743679444395
2006-03-08,0.006357959543282693
2006-03-09,0.0025790587993934676
2006-03-10,0.000514659926595958
2006-03-13,-0.0022920537854749434
2006-03-14,0.026982208873257203
2006-03-15,0.017561759533422636
2006-03-16,-0.019482691737165398
2006-03-17,-0.01465613639762735
2006-03-20,0.0007478474030562648
2006-03-21,-0.019041567790439667
2006-03-22,0.0062071989922354385
2006-03-23,0.018389671422135268
2006-03-24,0.014490557867913503
2006-03-27,0.0054248070808754914
2006-03-28,-0.0040189689556043235
2006-03-29,0.014760035715196415
2006-03-30,0.005671069828238784
2006-03-31,0.0053301792504922615
2006-04-03,0.009097344014849774
2006-04-04,-0.0026425220311482992
2006-04-05,0.00942686599949209
2006-04-06,-0.0032777903707236016
2006-04-07,-0.012923490116038354
2006-04-10,-0.013929680696901326
2006-04-11,-0.017940580794661726
2006-04-12,-0.00200187574820754
2006-04-13,0.010556901764417651
2006-04-17,-0.007467105448396334
2006-04-18,0.036760692081913966
2006-04-19,0.006178759513215962
2006-04-20,0.0014634967200505317
2006-04-21,-0.014330542227167403
2006-04-24,-0.01222834268750786
2006-04-25,-0.0006667475960071837
2006-04-26,0.005997736477575541
2006-04-27,0.008297901102560856
2006-04-28,0.0018596401641356496
2006-05-01,-0.009956911229214382
2006-05-02,0.010871748485962703
2006-05-03,0.003330248575394827
2006-05-04,0.008348348028783805
2006-05-05,0.008238465830810253
2006-05-08,-0.004920492997156936
2006-05-09,-0.00798262042028444
2006-05-10,-0.006241801158746346
2006-05-11,-0.03080762192045946
2006-05-12,-0.013180568579052969
2006-05-15,-0.010306340545167762
2006-05-16,-0.012197134394831298
2006-05-17,-0.017837390810358865
2006-05-18,-0.00852983978433374
2006-05-19,0.012712998220764443
2006-05-22,-0.013639257578987379
2006-05-23,-0.010500889779708816
2006-05-24,0.008137236158807064
2006-05-25,0.02100434481026639
2006-05-26,0.0074849806583158615
2006-05-30,-0.031065070214171243
2006-05-31,0.02010352189558494
2006-06-01,0.024044898191357165
2006-06-02,-0.008087975876351482
2006-06-05,-0.025058761239186527
2006-06-06,0.0017627746947893094
2006-06-07,-0.01756755095206267
2006-06-08,-0.010812398018704485
2006-06-09,0.0027111668129868307
2006-06-12,-0.024757678244759326
2006-06-13,-0.018618263678976937
2006-06-14,0.010920204715058713
2006-06-15,0.04285448049493915
2006-06-16,-0.005764502387519103
2006-06-19,0.00609612956359978
2006-06-20,-0.0008584768811320951
2006-06-21,0.022685920628356258
2006-06-22,-0.004289089168488215
2006-06-23,-0.0024636056908015087
2006-06-26,-0.0017339463055124306
2006-06-27,-0.02615906642175241
2006-06-28,0.0034381561274863296
2006-06-29,0.03174991684117361
2006-06-30,0.021577728093113972
2006-07-03,0.007757606056192074
2006-07-05,-0.015578653910935606
2006-07-06,0.0028641814807905024
2006-07-07,-0.0222720692815148
2006-07-10,-0.019770216531245912
2006-07-11,0.02194532990236805
2006-07-12,-0.02198262917091383
2006-07-13,-0.022605993310077843
2006-07-14,-0.008968924567869067
2006-07-17,-0.008394596549332493
2006-07-18,-0.01383139331111238
2006-07-19,0.02490974380600032
2006-07-20,-0.02398441188030855
2006-07-21,-0.04689616846998546
2006-07-24,0.038177382902018435
2006-07-25,0.01826495167206791
2006-07-26,0.02102994801398719
2006-07-27,-0.018093769967927335
2006-07-28,0.019628040570799345
2006-07-31,0.006684250864779396
2006-08-01,-0.026714615688291487
2006-08-02,0.002879257796728573
2006-08-03,0.012742466519907097
2006-08-04,-0.006049702648508415
2006-08-07,-0.005937364653012838
2006-08-08,-0.004672837705794635
2006-08-09,-0.0035324144982735207
2006-08-10,0.013231671055576691
2006-08-11,-0.026068032532620636
2006-08-14,0.013765363330135377
2006-08-15,0.027635665623100915
2006-08-16,0.02645326883634566
2006-08-17,0.0103677845897912
2006-08-18,0.0015274965809969306
2006-08-21,-0.014603375745774722
2006-08-22,-0.0011930275364850091
2006-08-23,-0.00028152818595100684
2006-08-24,0.0013036754682475226
2006-08-25,-0.0027735474424256177
2006-08-28,0.015283495561162016
2006-08-29,0.008290386986399648
2006-08-30,0.014807780711097968
2006-08-31,-0.00628605416068829
2006-09-01,-0.0016967476537206698
2006-09-05,-0.0016925931322942962
2006-09-06,-0.021909130354733488
2006-09-07,-0.014053990831942297
2006-09-08,0.009045874286532777
2006-09-11,-0.003971650458352936
2006-09-12,0.02833103582145832
2006-09-13,0.005578239882292722
2006-09-14,0.009591983681873657
2006-09-15,0.007012855194522597
2006-09-18,0.0028337811381943
2006-09-19,-0.008973598266855707
2006-09-20,0.019316588813894225
2006-09-21,-0.018742223720420552
2006-09-22,-0.009766611023049213
2006-09-25,0.012151239351077819
2006-09-26,-0.004943108731418206
2006-09-27,-0.007079630547159931
2006-09-28,0.0002760052201293402
2006-09-29,-0.006280814856523494
2006-10-02,-0.007306427056400203
2006-10-03,-0.00034442006576523046
2006-10-04,0.02117496105008462
2006-10-05,-0.00034621373577366986
2006-10-06,-0.007946056754186224
2006-10-09,0.002750038498397615
2006-10-10,-0.0006828373412941682
2006-10-11,-0.0016953302257383485
2006-10-12,0.012938283106504134
2006-10-13,0.011187211353636345
2006-10-16,0.013723650420566199
2006-10-17,-0.009143210388826905
2006-10-18,-0.009672147365127351
2006-10-19,0.0006211421082852188
2006-10-20,0.0039804356241225
2006-10-23,-0.0031136785131488307
2006-10-24,-0.010593407491562517
2006-10-25,0.01769581132935518
2006-10-26,0.01221898793697877
2006-10-27,-0.012228522444057411
2006-10-30,0.0032662150423812698
2006-10-31,0.0032944890583309246
2006-11-01,-0.02349477556666624
2006-11-02,-0.004727735509004137
2006-11-03,0.011105791822458489
2006-11-06,0.016467461168554416
2006-11-07,0.007762811013740429
2006-11-08,0.0018206694632205104
2006-11-09,-0.007419307124091487
2006-11-10,0.009440506382354304
2006-11-13,0.01164181746653872
2006-11-14,0.025643263807995
2006-11-15,0.0014047874580496228
2006-11-16,0.004676463238815269
2006-11-17,-0.006426938365160907
2006-11-20,0.005179263480453297
2006-11-21,-1.398897552447163e-05
2006-11-22,0.02186705192066353
2006-11-24,0.0006957878866749605
2006-11-27,-0.02521889548195928
2006-11-28,0.0019921139610280707
2006-11-29,0.007807898058059069
2006-11-30,0.012493503723418868
2006-12-01,-0.013008090149658988
2006-12-04,0.011834090071677987
2006-12-05,-0.0017669968971560529
2006-12-06,0.015513879198574988
2006-12-07,0.00021697333572258268
2006-12-08,-0.0007562604178927542
2006-12-11,-0.004489809714382438
2006-12-12,-0.0013125034426740424
2006-12-13,0.0014274719234133521
2006-12-14,0.021327318709084792
2006-12-15,0.0044357426229737025
2006-12-18,-0.016457573742100728
2006-12-19,-0.009372023218587766
2006-12-20,0.01180061576701446
2006-12-21,-0.004330994676654476
2006-12-22,-0.002131077199877563
2006-12-26,0.006996617559194155
2006-12-27,0.015563953043399883
2006-12-28,-0.0016212060041827549
2006-12-29,-0.006033798599393132
2007-01-03,0.0011662157638322394
2007-01-04,0.013464527560231292
2007-01-05,-0.012137385986248708
2007-01-08,0.008440742904114385
2007-01-09,0.006829396650085453
2007-01-10,0.013382128481733065
2007-01-11,0.00857467193270933
2007-01-12,0.0011067631403304133
2007-01-16,-0.009354883873099181
2007-01-17,-0.005942148949826788
2007-01-18,-0.027562551781694658
2007-01-19,-0.0028848032882986567
2007-01-22,-0.014627655092130251
2007-01-23,0.003367429197443942
2007-01-24,0.0219346596529194
2007-01-25,-0.00841474571056886
2007-01-26,0.006834296804159063
2007-01-29,-0.003389501065485789
2007-01-30,0.009629033979631692
2007-01-31,-0.0006817104194565929
2007-02-01,0.018609776650756818
2007-02-02,-0.00013690295989016721
2007-02-05,0.013857104451578587
2007-02-06,-0.00016882375853948615
2007-02-07,0.02044068729721972
2007-02-08,0.001106041012204263
2007-02-09,-0.00844042149709389
2007-02-12,-0.007889129302100312
2007-02-13,0.004267513742422676
2007-02-14,0.011709203115473934
2007-02-15,0.005953219697859698
2007-02-16,0.011674739428200187
2007-02-20,0.006807539021744851
2007-02-21,1.2771131570925125e-05
2007-02-22,0.001508204497817497
2007-02-23,0.009586253372226966
2007-02-26,-0.0024722979433186966
2007-02-27,-0.03776535273262081
2007-02-28,-0.00018550304401730212
2007-03-01,-0.008680769793277476
2007-03-02,-0.02284786399759028
2007-03-05,-0.011851915757104217
2007-03-06,0.02177740924878843
2007-03-07,-0.004442208075911201
2007-03-08,0.008449744233370242
2007-03-09,0.004801671243561663
2007-03-12,0.005297467445304984
2007-03-13,-0.022571805686103348
2007-03-14,0.007746610665359118
2007-03-15,0.001623865787148918
2007-03-16,-0.00292306369364615
2007-03-19,0.002978363477694552
2007-03-20,0.0015110930980407518
2007-03-21,0.021810965342199548
2007-03-22,-0.0038302487484666373
2007-03-23,-0.0006617755624924868
2007-03-26,0.002112749106376389
2007-03-27,-0.006096974418429197
2007-03-28,-0.007826135440477892
2007-03-29,-0.006361782333634437
2007-03-30,0.001903570353152737
2007-04-02,-0.0055575099843718015
2007-04-03,0.007958730934755244
2007-04-04,0.005327723268474636
2007-04-05,0.009500204806713994
2007-04-09,0.0026246831101178775
2007-04-10,-0.0014681891960347635
2007-04-11,-0.0072628499141061025
2007-04-12,0.01305475909494274
2007-04-13,0.002521298048794644
2007-04-16,0.008079103950603931
2007-04-17,-0.004244315388551464
2007-04-18,0.01092089779798314
2007-04-19,0.004004169916757886
2007-04-20,0.0043610595535181675
2007-04-23,-0.003125971881077728
2007-04-24,0.010913160749804106
2007-04-25,0.01232242689341534
2007-04-26,0.0005233192974990697
2007-04-27,0.0016684647925173618
2007-04-30,-0.017878678600748838
2007-05-01,-0.010266294421333687
2007-05-02,0.011553506391467194
2007-05-03,0.0038221388180064288
2007-05-04,0.0004720864431589463
2007-05-07,-0.003366492541422311
2007-05-08,-0.0016674162328597494
2007-05-09,0.014580620344938941
2007-05-10,-0.013218823722164265
2007-05-11,0.016210848808061826
2007-05-14,-0.0009771646697339673
2007-05-15,-0.003393117490916125
2007-05-16,0.0026157686718367612
2007-05-17,-0.01260092964423718
2007-05-18,0.013001651188389291
2007-05-21,0.005682938897425887
2007-05-22,0.005152154910728653
2007-05-23,-0.0002393206396284186
2007-05-24,-0.014877596163568513
2007-05-25,0.0051075918163780345
2007-05-29,0.0022747109901312458
2007-05-30,0.0014368082565024485
2007-05-31,-0.0019532481458084186
2007-06-01,0.005060037339169584
2007-06-04,0.0015099893515040778
2007-06-05,0.0008875195787156567
2007-06-06,-0.009759564881072684
2007-06-07,-0.014787515680589468
2007-06-08,0.015247439769553945
2007-06-11,0.0022459750315710447
2007-06-12,-0.008209055016836036
2007-06-13,0.012100238260651337
2007-06-14,0.007207836164302904
2007-06-15,0.00678176392688705
2007-06-18,0.003853164121540557
