,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,AMKR,AMZN,ANET,ANSS,AVGO,AZPN,BAH,CACI,CCMP,CDNS,CEVA,CIEN,CLDR,CRAY,CRM,CRUS,CSCO,CTSH,CTXS,CY,DLB,EBAY,EFII,ENTG,EPAM,EXTR,FB,FLIR,FNSR,FTNT,GLW,GOOGL,GWRE,HPQ,IBM,IDCC,IDTI,ILMN,INFN,INTC,INTU,IPGP,IT,ITRI,JNPR,KODK,LDOS,LRCX,LSCC,MCHP,MITL,MLNX,MRVL,MSFT,MSI,MSTR,MTSC,MU,MXIM,MXL,NATI,NCR,NFLX,NSIT,NTAP,NUAN,NVDA,ON,ORCL,PDFS,PI,PLAB,PTC,PYPL,QCOM,RHT,RMBS,SAIC,SLAB,SNPS,SPWR,STX,SWKS,SYMC,TDC,TEL,TER,TXN,UIS,V,VECO,VMW,VRSN,VSAT,XLNX,XRX
2005-11-30,0.013231382827921401,0.01805900382284623,0.013231382827921401,0.013231382827921401,0.013231382827921401,,0.013231382827921401,0.016508657883260783,0.020232188797283068,0.003266865687707422,,,,0.028492408291678113,,0.01805900382284623,,0.013231382827921401,0.06275119834864103,0.004697213199533549,,0.026621295626456865,0.013231382827921401,0.013231382827921401,0.013231382827921401,,0.013231382827921401,0.013231382827921401,0.013231382827921401,0.013231382827921401,0.013231382827921401,,,,,0.013231382827921401,0.020232188797283068,,0.013231382827921401,0.013231382827921401,,0.01805900382284623,0.016508657883260783,0.013231382827921401,0.01385160566742666,0.013231382827921401,,0.013231382827921401,0.00622576861410175,,,0.013231382827921401,0.013231382827921401,,,0.013231382827921401,0.0644624483974525,0.013231382827921401,,,,0.013231382827921401,0.01791014606698367,0.013231382827921401,0.013231382827921401,0.016508657883260783,0.013231382827921401,,0.013231382827921401,0.020708817991141312,,0.01805900382284623,,0.013231382827921401,0.013231382827921401,0.07726054293008203,0.013231382827921401,0.013231382827921401,,0.013231382827921401,0.013231382827921401,,0.013231382827921401,0.013231382827921401,,,,0.00622576861410175,,0.021945548215292425,,0.00622576861410175,,,0.00622576861410175,0.013231382827921401,0.021248964585262084,,0.019295734046997342,,0.013231382827921401,,0.013231382827921401,0.01805900382284623
2005-12-30,0.014203831909411303,0.016553191695428654,0.014203831909411303,0.014203831909411303,0.014203831909411303,,0.014203831909411303,0.015732752931132576,0.02410261711631909,0.014203831909411303,,,,0.020255022598893724,,0.016553191695428654,,0.014203831909411303,0.04179251804050237,0.0007796069824428224,,0.018513113820143902,0.014203831909411303,0.014203831909411303,0.014203831909411303,,0.014203831909411303,0.014203831909411303,0.014203831909411303,0.014203831909411303,0.014203831909411303,,,,,0.014203831909411303,0.016168580226364897,,0.014203831909411303,0.014203831909411303,,0.016553191695428654,0.015732752931132576,0.014203831909411303,0.014112114261296323,0.014203831909411303,,0.014203831909411303,0.012152192136581082,,,0.014203831909411303,0.014203831909411303,,,0.014203831909411303,0.04179251804050237,0.014203831909411303,,,,0.014203831909411303,0.016168580226364897,0.014203831909411303,0.014203831909411303,0.015732752931132576,0.014203831909411303,,0.014203831909411303,0.016553191695428654,,0.016553191695428654,,0.014203831909411303,0.014203831909411303,0.04179251804050237,0.014203831909411303,0.014203831909411303,,0.016168580226364897,0.014203831909411303,,0.014203831909411303,0.014203831909411303,,,,0.012152192136581082,,0.02410261711631909,,0.012152192136581082,,,0.012152192136581082,0.014203831909411303,0.017361264593324297,,0.02410261711631909,,0.014203831909411303,,0.014203831909411303,0.016553191695428654
2006-01-31,0.018979147865217972,0.022239831595143977,0.018979147865217972,0.018979147865217972,0.018979147865217972,,0.018979147865217972,0.018979147865217972,0.03138404563239598,0.014239473754410129,,,,0.02537032172072304,,0.020892218037811314,,0.018979147865217972,0.03199415549741362,0.003936110164252153,,0.030514970171666128,0.017411659850243642,0.018979147865217972,0.012824761685202433,,0.018979147865217972,0.018979147865217972,0.018979147865217972,0.018979147865217972,0.018979147865217972,,,,,0.018979147865217972,0.021383466189485206,,0.01763153430788531,0.01860872818613618,,0.0175483144861633,0.01528978473890096,0.01763153430788531,0.017839499361420708,0.01763153430788531,,0.013300109000903828,0.016272011346446378,,,0.01763153430788531,0.018979147865217972,,,0.018979147865217972,0.12577789603468323,0.01763153430788531,,,,0.010533389894691108,0.020035852632152542,0.018979147865217972,0.01763153430788531,0.021383466189485206,0.01763153430788531,,0.018979147865217972,0.023807319610118307,,0.022459706052785643,,0.018979147865217972,0.018979147865217972,0.09161978341272922,0.018979147865217972,0.01763153430788531,,0.020035852632152542,0.017411659850243642,,0.018979147865217972,0.018979147865217972,,,,0.017839499361420708,,0.02828659149093243,,0.018979147865217972,,,0.018979147865217972,0.018979147865217972,0.03390639219454885,,0.026938977933599766,,0.01763153430788531,,0.01763153430788531,0.023807319610118307
2006-02-28,0.015281794584399223,0.027136592188986,0.023082401781004527,0.023330952893124153,0.023082401781004527,,0.023330952893124153,0.023330952893124153,0.031022683311594395,0.028892844653571136,,,,0.027507608339292455,,0.007434890052657409,,0.019128354120725596,0.02718030024936438,0.022656148359892228,,0.026188392344616413,0.023330952893124153,0.023330952893124153,0.01123727368917073,,0.023330952893124153,0.023330952893124153,0.023330952893124153,0.023330952893124153,0.023330952893124153,,,,,0.023330952893124153,0.025006753530962746,,0.023330952893124153,0.01518077134015179,,0.015446004495801578,0.015320620540171484,0.023330952893124153,0.023330952893124153,0.023330952893124153,,0.01518077134015179,0.023330952893124153,,,0.025006753530962746,0.023330952893124153,,,0.023330952893124153,0.07271299285442855,0.023330952893124153,,,,0.015055387384521694,0.025006753530962746,0.0014889854027445627,0.023330952893124153,0.025006753530962746,0.023330952893124153,,0.02021640032620788,0.027136592188986,,0.027136592188986,,0.023330952893124153,0.023330952893124153,0.07271299285442855,0.022981378536757094,0.023330952893124153,,0.028856100887202973,0.023330952893124153,,0.023082401781004527,0.023330952893124153,,,,0.023082401781004527,,0.027136592188986,,0.019037880885776026,,,0.023330952893124153,0.022981378536757094,0.02303911003389738,,0.027136592188986,,0.023330952893124153,,0.011134134660909054,0.015547027740049018
2006-03-31,0.024636708721752238,0.02736367644864244,0.024636708721752238,0.024636708721752238,0.024636708721752238,,0.024636708721752238,0.024450195265860772,0.027550189904533905,0.025914643839614962,,,,0.03745866316615003,,0.027550189904533905,,0.024636708721752238,0.024814975604895102,0.024636708721752238,,0.021114213312124798,0.024636708721752238,0.024636708721752238,0.024450195265860772,,0.024636708721752238,0.024636708721752238,0.024636708721752238,0.024636708721752238,0.024636708721752238,,,,,0.024636708721752238,0.024636708721752238,,0.024636708721752238,0.024450195265860772,,0.027550189904533905,0.019144704806690338,0.024636708721752238,0.024636708721752238,0.024636708721752238,,0.024636708721752238,0.024636708721752238,,,0.025914643839614962,0.024636708721752238,,,0.024636708721752238,0.06504947605084227,0.024636708721752238,,,,0.017866769688827614,0.025914643839614962,0.024636708721752238,0.024636708721752238,0.025914643839614962,0.024636708721752238,,0.024636708721752238,0.027550189904533905,,0.027550189904533905,,0.024636708721752238,0.024636708721752238,0.0642871607125278,0.024636708721752238,0.024636708721752238,,0.026092910722757826,0.024636708721752238,,0.024636708721752238,0.024636708721752238,,,,0.024636708721752238,,0.027550189904533905,,0.024636708721752238,,,0.024636708721752238,0.024636708721752238,0.024344343255361844,,0.027550189904533905,,0.024636708721752238,,0.024636708721752238,0.027550189904533905
2006-04-28,0.027491333946524418,0.022222114533969932,0.028293307734953296,0.027491333946524418,0.027491333946524418,,0.028293307734953296,0.027491333946524418,0.03333528262907482,0.022206021242068875,,,,0.031452077966713454,,0.021420140745541053,,0.028293307734953296,0.027491333946524418,0.027491333946524418,,0.004707545416373826,0.028293307734953296,0.027491333946524418,0.027491333946524418,,0.027491333946524418,0.028293307734953296,0.027491333946524418,0.028293307734953296,0.027491333946524418,,,,,0.027491333946524418,0.027491333946524418,,0.027491333946524418,0.024834158154390076,,0.027657273761786866,0.025702601113840557,0.027491333946524418,0.027491333946524418,0.028293307734953296,,0.027491333946524418,0.027491333946524418,,,0.028293307734953296,0.027491333946524418,,,0.027491333946524418,0.027491333946524418,0.027491333946524418,,,,0.025702601113840557,0.027491333946524418,0.027491333946524418,0.027491333946524418,0.027491333946524418,0.027491333946524418,,0.028293307734953296,0.027491333946524418,,0.027657273761786866,,0.027491333946524418,0.027491333946524418,0.07928669644111842,0.027491333946524418,0.028293307734953296,,0.027491333946524418,0.028293307734953296,,0.027491333946524418,0.028293307734953296,,,,0.028293307734953296,,0.027491333946524418,,0.028293307734953296,,,0.027491333946524418,0.027491333946524418,0.024198124181223645,,0.027491333946524418,,0.028293307734953296,,0.027491333946524418,0.027657273761786866
2006-05-31,0.02358847885910029,0.026011320457690532,0.022345351394827656,0.0239952119330774,0.023258310563605996,,0.0239952119330774,0.0239952119330774,0.048572690381127374,0.011700367522366275,,,,0.06489223776287667,,0.020033411923162135,,0.0239952119330774,0.0239952119330774,0.015331338559540669,,0.010302465884628801,0.014924605485563557,0.0239952119330774,0.02358847885910029,,0.02358847885910029,0.017935922212524994,0.014924605485563557,0.02358847885910029,0.0239952119330774,,,,,0.02358847885910029,0.02358847885910029,,0.02358847885910029,0.022345351394827656,,0.02641805353166764,0.016273358176016713,0.02358847885910029,0.0239952119330774,0.02358847885910029,,0.0239952119330774,0.022248547993264232,,,0.02358847885910029,0.0239952119330774,,,0.02358847885910029,0.0239952119330774,0.02358847885910029,,,,0.0141483373865133,0.0239952119330774,0.02450143802787863,0.02358847885910029,0.0239952119330774,0.02358847885910029,,0.02358847885910029,0.02490817110185574,,0.02730945874408109,,0.02490817110185574,0.02358847885910029,0.08245607032740074,0.02358847885910029,0.0239952119330774,,0.0239952119330774,0.02450143802787863,,0.02358847885910029,0.02358847885910029,,,,0.02490817110185574,,0.0239952119330774,,0.02490817110185574,,,0.0239952119330774,0.014924605485563557,0.02641805353166764,,0.0239952119330774,,0.02490817110185574,,0.0239952119330774,0.0255050943628893
2006-06-30,0.01975365868235475,0.019557877834999376,0.01975365868235475,0.01975365868235475,0.019557877834999376,,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.019557877834999376,,,,0.019465968240678016,,0.01975365868235475,,0.01975365868235475,0.01975365868235475,0.01975365868235475,,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,,,,,0.01975365868235475,0.01975365868235475,,0.01975365868235475,0.019557877834999376,,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.019557877834999376,0.01975365868235475,,0.01975365868235475,0.01975365868235475,,,0.01975365868235475,0.01975365868235475,,,0.01975365868235475,0.01975365868235475,0.01975365868235475,,,,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,0.01975365868235475,,0.01975365868235475,0.01975365868235475,,0.01975365868235475,,0.01975365868235475,0.01975365868235475,0.0259047876594695,0.01975365868235475,0.01975365868235475,,0.01975365868235475,0.01975365868235475,,0.019557877834999376,0.019557877834999376,0.01975365868235475,,,0.01975365868235475,,0.01975365868235475,,0.019557877834999376,,,0.019557877834999376,0.019557877834999376,0.01975365868235475,,0.01975365868235475,,0.01975365868235475,,0.01975365868235475,0.01975365868235475
2006-07-31,0.023303291317841545,0.018413567531755395,0.023964539088680056,0.024801618811998934,0.024083656473303128,,0.025725629947573315,0.025725629947573315,0.03001627595314433,0.015091594876886256,,,,0.032335510566715034,,0.018665342883738605,,0.023964539088680056,0.027304603105461414,0.027304603105461414,,0.0011494171319375137,0.02621272358102292,0.024801618811998934,0.014311229721424673,,0.016072320580317934,0.025725629947573315,0.025064382176734807,0.025725629947573315,0.024801618811998934,,,,,0.025518247993595228,0.026136175412598887,,0.025064382176734807,0.022000161604560715,,0.024861919976473065,0.022636927767489948,0.025064382176734807,0.026797423183437398,0.025064382176734807,,0.024422500234292484,0.026504151661425425,,,0.025064382176734807,0.025725629947573315,,,0.025064382176734807,0.024801618811998934,0.025064382176734807,,,,0.01741788414336776,0.03804664492573874,0.02621272358102292,0.025064382176734807,0.025725629947573315,0.025064382176734807,,0.025064382176734807,0.026021003411114487,,0.02872875561988413,,0.01817333783584706,0.025064382176734807,0.075826897479361,0.023761252463453977,0.027304603105461414,,0.026900395650300602,0.027268371899127137,,0.025064382176734807,0.025064382176734807,0.025844747332196386,,,0.02609360619639985,,0.020504465855313125,,0.02609360619639985,,,0.03318436849673407,0.01673356835115644,0.05215275720749021,,0.026900395650300602,,0.027165399432263933,,0.024801618811998934,0.025838569610956128
2006-08-31,0.010862689555113735,0.028804496345455618,0.027810711445732633,0.014992635729618528,0.02714228909078269,,0.02261915316234843,0.02471739551837908,0.055549366800931727,0.04641276135861264,,,,0.08169758877479351,,0.005197584981105316,,0.028528946858198827,0.03932090703063476,0.023730624096134925,,-0.013460126712928344,0.046192984440547896,0.02799345431318917,0.01591617834246125,,0.016427907124643502,0.0033677897892354573,0.019662232435346746,0.001551684709761641,0.021437608330669836,,,,,0.023000290959458883,0.03776748078370545,,0.015998336917619857,-0.04219721425194633,,0.01742231890270297,0.009132408091874813,0.0005315259168594406,0.0439912878650341,0.018140157739311113,,0.009524110116998611,0.027536079253039168,,,0.02443107907467195,0.02913819221178107,,,-0.015769096398371978,0.015497481247023057,0.015250447060482042,,,,0.0034229575346533068,0.04273450624397189,0.03735989766140598,0.01328843617928967,0.029580293438420162,0.023534733786419293,,0.02110739105043034,0.009022842776687138,,0.033878736398030226,,0.0412233154365407,0.01622461372262328,0.07418146727631487,0.02408228773138718,0.03173814543462992,,0.025668074294960957,0.03632522598036664,,0.008491680597235318,0.01788038334234886,0.003451986058769541,,,0.033073295978370124,,0.04121526456419298,,0.037593991482990224,,,0.02244476412123764,0.034556818460620295,0.08197281518965502,,0.02886843757981168,,0.03481001163001071,,0.02169547793429505,0.02338159508096576
